source_pdf,page_number,accident_code,accident_name,basic_fault_ratio,modification_factors,related_cases,raw_text
과실비율인정기준,546,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:545,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 545
⊙ 도로교통법 제26조(교통정리가 없는 교차로에서의 양보운전)
① 교통정리를 하고 있지 아니하는 교차로에 들어가려고 하는 차의 운전자는 이미 교차로에
들어가 있는 다른 차가 있을 때에는 그 차에 진로를 양보하여야 한다.
④ 교통정리를 하고 있지 아니하는 교차로에서 좌회전하려고 하는 차의 운전자는 그 교차로
에서 직진하거나 우회전하려는 다른 차가 있을 때에는 그 차에 진로를 양보하여야 한다."
과실비율인정기준,547,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:546; 고 – 상대측이 측면에서 진입 [거:9; 시야장애:+5; 서행불이행:+10,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 546
4) 직진 대 좌회전 사고 – 상대측이 측면에서 진입 [거9]
왼쪽 직진 자전거 대 오른쪽 좌회전 자동차
거9-1
(A) 직진(왼쪽 도로에서 진입)
(B) 좌회전(오른쪽 도로에서 진입)
기본 과실비율 A20 B80
A 야간·기타 시야장애 +5
A 인근에 자전거도로가
+5
과 있는 경우
실 A 현저한 과실 +5
비
A 중대한 과실 +10
율
A 어린이·노인·장애인 -10
조 A 명확한 선진입 -10
정
B 좌회전차 서행불이행 +10
예
시 B 현저한 과실 +10
B 중대한 과실 +20
② B 좌회전 완료직후 -20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 418 기준
오른쪽 좌회전 자전거 대 왼쪽 직진 자동차
거9-2
(A) 좌회전(오른쪽 도로에서 진입)
(B) 직진(왼쪽 도로에서 진입)
기본 과실비율 "
과실비율인정기준,548,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:547; 여 양측의 기본 과실비율을:20,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 547
사고 상황
⊙ 거9-1 신호기에 의해 교통정리가 이루어지고 있지 않는 동일 폭의 교차로에서 직진하는
A자전거와 A자전거의 진행방향 우측도로에서 좌회전하는 B차량이 충돌한 사고이다.
⊙ 거9-2 신호기에 의해 교통정리가 이루어지고 있지 않는 동일 폭의 교차로에서 직진하는
B차량과 B차량의 진행방향 우측도로에서 좌회전하는 A자전거가 충돌한 사고이다.
기본 과실비율 해설
⊙ 거9-1 도로교통법 제26조 제4항에 따라 직진 중인 A자전거에게 우선권이 있지만, B차량이
우측차량이고 자전거는 통상 저속으로 운행하므로 B차량으로서는 이를 발견하여 사고의
발생을 회피할 수 있다는 점 및 자전거는 차량에 비하여 상대방에게 가해의 위험성이 현저히
낮다는 점을 감안하여 양측의 기본 과실비율을 20:80으로 정한다.
⊙ 거9-2 A자전거가 좌회전 중이나 A자전거가 우측도로에서 진행한 "
과실비율인정기준,549,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:548,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 548
⊙ 도로교통법 제25조(교차로 통행방법)
② 모든 차의 운전자는 교차로에서 좌회전을 하려는 경우에는 미리 도로의 중앙선을 따라
서행하면서 교차로의 중심 안쪽을 이용하여 좌회전하여야 한다. 다만, 시·도경찰청장이
교차로의 상황에 따라 특히 필요하다고 인정하여 지정한 곳에서는 교차로의 중심 바깥쪽을
통과할 수 있다.
③ 제2항에도 불구하고 자전거의 운전자는 교차로에서 좌회전하려는 경우에는 미리 도로의
우측 가장자리로 붙어 서행하면서 교차로의 가장자리 부분을 이용하여 좌회전하여야 한다.
⊙ 도로교통법 제26조(교통정리가 없는 교차로에서의 양보운전)
① 교통정리를 하고 있지 아니하는 교차로에 들어가려고 하는 차의 운전자는 이미 교차로에
들어가 있는 다른 차가 있을 때에는 그 차에 진로를 양보하여야 한다.
② 교통정리를 하고 있지 아니하는 교차로에 들어가려고 하는 차의 운"
과실비율인정기준,550,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:549; 시야장애:+5; 서행불이행:+10,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 549
오른쪽 직진 자전거 대 왼쪽 좌회전 자동차
거9-3
(A) 직진(오른쪽 도로에서 진입)
(B) 좌회전(왼쪽 도로에서 진입)
기본 과실비율 A10 B90
A 야간·기타 시야장애 +5
A 인근에 자전거도로가
+5
과 있는 경우
실 A 현저한 과실 +5
비
A 중대한 과실 +10
율
A 어린이·노인·장애인 -10
조 A 명확한 선진입 -10
정
B 좌회전차 서행불이행 +10
예
시 B 현저한 과실 +10
B 중대한 과실 +20
② B 좌회전 완료직후 -20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 420 기준
왼쪽 좌회전 자전거 대 오른쪽 직진 자동차
거9-4
(A) 좌회전(왼쪽 도로에서 진입)
(B) 직진(오른쪽 도로에서 진입)
기본 과실비율 A40 B60
A 야간·기타 시야장애 +5
A 인근에 자전거도로"
과실비율인정기준,551,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:550; 여 양측의 기본 과실비율을:10; 므로 양측의 기본 과실비율을:40; 야 할 것이어서 좌회전을 완료한 측의 과실을:20,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 550
사고 상황
⊙ 거9-3 신호기에 의해 교통정리가 이루어지고 있지 않는 동일 폭의 교차로에서 직진하는
A자전거와 A자전거의 진행방향 좌측도로에서 동일방향으로 좌회전하는 B차량이 충돌한
사고이다.
⊙ 거9-4 신호기에 의해 교통정리가 이루어지고 있지 않는 동일 폭의 교차로에서 직진하는
B차량과 B차량의 진행방향 좌측도로에서 동일방향으로 좌회전하는 A자전거가 충돌한
사고이다.
기본 과실비율 해설
⊙ 거9-3 도로교통법 제26조 제3항 및 제4항에 따라 우측도로에서 직진 중인 A자전거에게
우선권이 있고 자전거는 통상 저속으로 운행하므로 B차량으로서는 이를 발견하여 사고의
발생을 회피할 수 있다는 점 및 자전거는 차량에 비하여 상대방에게 가해의 위험성이 현저히
낮다는 점을 감안하여 양측의 기본 과실비율을 10:90으로 정한다.
⊙ 거9-4 A자전거가 좌측도로에서 좌회전 중"
과실비율인정기준,552,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:551,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 551
⊙ 도로교통법 제25조(교차로 통행방법)
② 모든 차의 운전자는 교차로에서 좌회전을 하려는 경우에는 미리 도로의 중앙선을 따라
서행하면서 교차로의 중심 안쪽을 이용하여 좌회전하여야 한다. 다만, 시·도경찰청장이
교차로의 상황에 따라 특히 필요하다고 인정하여 지정한 곳에서는 교차로의 중심 바깥쪽을
통과할 수 있다.
③ 제2항에도 불구하고 자전거의 운전자는 교차로에서 좌회전하려는 경우에는 미리 도로의
우측 가장자리로 붙어 서행하면서 교차로의 가장자리 부분을 이용하여 좌회전하여야 한다.
⊙ 도로교통법 제26조(교통정리가 없는 교차로에서의 양보운전)
① 교통정리를 하고 있지 아니하는 교차로에 들어가려고 하는 차의 운전자는 이미 교차로에
들어가 있는 다른 차가 있을 때에는 그 차에 진로를 양보하여야 한다.
② 교통정리를 하고 있지 아니하는 교차로에 들어가려고 하는 차의 운"
과실비율인정기준,553,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:552; 시야장애:+5; 서행불이행:+10,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 552
대로 직진 자전거 대 좌/우 소로 좌회전 자동차
거9-5
(A) 대로 직진
(B) 소로 좌회전
기본 과실비율 A10 B90
A 야간·기타 시야장애 +5
A 인근에 자전거도로가
+5
과 있는 경우
실 A 현저한 과실 +5
비
A 중대한 과실 +10
율
A 어린이·노인·장애인 -10
조 A 명확한 선진입 -10
정
B 좌회전차 서행불이행 +10
예
시 B 현저한 과실 +10
B 중대한 과실 +20
② B 좌회전 완료직후 -20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 422 기준
좌/우 소로 좌회전 자전거 대 대로 직진 자동차
거9-6
(A) 소로 좌회전
(B) 대로 직진
기본 과실비율 A40 B60
A 야간·기타 시야장애 +5
A 인근에 자전거도로가
+5
과 있는 경우
실 A 현저한 과실 +5
비
A 중"
과실비율인정기준,554,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:553; 야 할 것이어서 좌회전을 완료한 측의 과실을:20; 함은 도로교통법 제:26,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 553
사고 상황
⊙ 거9-5 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 대로를
이용하여 직진하는 A자전거와 소로를 이용하여 좌회전하는 B차량이 충돌한 사고이다.
⊙ 거9-6 신호기에 의해 교통정리가 이루어지고 있지 않는 다른 폭의 교차로에서 대로를
이용하여 직진하는 B차량과 소로를 이용하여 동일방향으로 좌회전하는 A자전거가 충돌한
사고이다.
기본 과실비율 해설
⊙ 거9-5 도로교통법 제26조 제2항 및 제4항에 따라 대로에서 직진하는 A자전거에게
우선권이 있으므로, 양측의 기본 과실비율을 10:90으로 정한다.
⊙ 거9-6 A자전거가 소로에서 좌회전한 경우에는 사고상황과 자전거는 통상 저속으로 운행
하므로 B차량으로서는 이를 발견하여 사고의 발생을 회피할 수 있다는 점 및 자전거는
차량에 비하여 상대방에게 가해의 위험성이 현저히 낮다는 점을 감"
과실비율인정기준,555,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:554; 고: B과실:50,,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 554
관련 법규
⊙ 도로교통법 제2조(정의)
이 법에서 사용하는 용어의 뜻은 다음과 같다.
28. “서행”(徐行)이란 운전자가 차 또는 노면전차를 즉시 정지시킬 수 있는 정도의 느린 속도로
진행하는 것을 말한다.
⊙ 도로교통법 제25조(교차로 통행방법)
② 모든 차의 운전자는 교차로에서 좌회전을 하려는 경우에는 미리 도로의 중앙선을 따라서
행하면서 교차로의 중심 안쪽을 이용하여 좌회전하여야 한다. 다만, 시·도경찰청장이 교차
로의 상황에 따라 특히 필요하다고 인정하여 지정한 곳에서는 교차로의 중심 바깥쪽을
통과할 수 있다.
③ 제2항에도 불구하고 자전거의 운전자는 교차로에서 좌회전하려는 경우에는 미리 도로의
우측 가장자리로 붙어 서행하면서 교차로의 가장자리 부분을 이용하여 좌회전하여야 한다.
⊙ 도로교통법 제26조(교통정리가 없는 교차로에서의 양보운전)
① 교통정리를 "
과실비율인정기준,556,,,3,"고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:555; 고 그대로 좌회전 한 과실로, 좌측 대로(중앙선 있는 왕복:2",,"제3장.
자동차와
자전거(농기계
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 555
⊙ 대구지방법원 포항지원 2015. 11. 10. 선고 2015가단302435 판결
야간에 삼거리(T자)교차로에서 B차량이 우측 차선 없는 골목길(소로)에서 좌회전하던 중
안전운전 의무를 게을리하여 좌측 교차도로(대로) 직진하던 A자전거를 충격한 사고로 A자전거
역시 교차로부근 진행시 전방주시의무를 게을리한 과실과 야간임에도 전조등을 켜지 않은
과실이 있는 점을 고려함: B과실 90%
⊙ 서울중앙지방법원 2015. 11. 13. 선고 2014가단49515 판결
주간에 대로와 소로가 교차하는 사거리(十자) 교차로에서 B차량이 우측 소로(중앙선 없는
왕복 1차로)에서 대로로 좌회전 하던 중 대로에서 진행하는 차에 대한 양보의무를 이행하지
아니하고 그대로 좌회전 한 과실로, 좌측 대로(중앙선 있는 왕복 2차로)에서 황색점멸신호임
에도 불구하고 서행 및 전방좌우 주시의무"
